Note ID	type	de_article	de_word_short	en_word	de_word_full	de_sentence	en_sentence	notes	audio_de_word	audio_de_sentence	tags
B13603	noun	das	Dokument	document	das Dokument, -e	Hast du alle Dokumente für die Anmeldung dabei?	Do you have all the documents you need for registration?		[sound:word_B13482.mp3]	 [sound:googletts-c90408d0-47d0a89e-3711ec67-21ce5d17-c23825ec.mp3]	B1_goethe_noun
B13604	noun	das	Dokument	document	das Dokument, -e	Dieser Stein ist ein wichtiges Dokument für die alte römische Kultur.	This stone is an important document of ancient Roman culture.		[sound:word_B13483.mp3]	 [sound:googletts-a7985a68-effe5229-6bdedd01-ee3c66ea-e1dc7371.mp3]	B1_goethe_noun
B13605	verb		zuschauen	to watch	zuschauen, schaut zu, schaute zu, hat zugeschaut	Möchtest du beim Fußballspiel zuschauen?	Would you like to watch a soccer match?		 [sound:googletts-86fbeebc-05c91176-5889840e-82f80a28-f5a5318f.mp3]	 [sound:googletts-ebdeed9c-1ecfe84b-573d2a57-26935f7a-be3f1af2.mp3]	B1_goethe_verb
B13606	verb		senden	to send	senden, sendet, sendete/sandte, hat gesendet/gesandt	Bitte senden Sie uns die Unterlagen per E-Mail.	Please send us the documents by e-mail.		 [sound:googletts-37fe2d7b-cc014584-d1af6bdc-f863fbcb-a6c22c27.mp3]	 [sound:googletts-1d201c2b-e5971a14-53ca6ef1-dfae5675-8b94580d.mp3]	B1_goethe_verb
B13607	verb		senden	to send	senden, sendet, sendete/sandte, hat gesendet/gesandt	Können Sie uns die Post bitte nachsenden?	Can you please forward the mail to us?		 [sound:googletts-37fe2d7b-cc014584-d1af6bdc-f863fbcb-a6c22c27.mp3]	 [sound:googletts-b820acda-a98036ce-50e0b15a-6baedc2b-361aaccf.mp3]	B1_goethe_verb
B13608	noun	der	Schrank	cupboard, cabinet	der Schrank, ¨-e (D, CH) <br>→ A, CH: Kasten	Die Handtücher liegen im Schrank.	The towels are in the cupboard.		[sound:word_B12453.mp3]	 [sound:googletts-9fbf634f-8f850c58-bc346c8a-25e93c22-7ee5ba9d.mp3]	B1_goethe_noun
B13609	verb		übertreiben	to exaggerate, overdo	übertreiben, übertreibt, übertrieb, hat übertrieben	Ein bisschen Sport ist gesund. Aber man sollte es nicht übertreiben.	A little sport is healthy. But you shouldn&#x27;t overdo it.		 [sound:googletts-66923578-49e3605b-32792937-cbb599e1-7fa1acec.mp3]	 [sound:googletts-4f962690-a8a75427-34cd20b1-a8ba9eb3-ea3c583e.mp3]	B1_goethe_verb
B13610	noun	der	Bescheid	information, notice	der Bescheid, -e	Den endgültigen Bescheid erhalten Sie in etwa vier Wochen.	You will receive the final decision in about four weeks.		[sound:word_B11396.mp3]	 [sound:googletts-bfe9b3f7-6aca2a63-bb87d008-30dfe21b-62418d9e.mp3]	B1_goethe_noun
B13611	other		Bescheid sagen	to let someone know	Bescheid sagen	Ich erkundige mich nach den Terminen und sage Ihnen dann Bescheid.	I will inquire about the dates and then let you know.		 [sound:googletts-c8cf0f3f-7abd9906-13d08c92-672bcfe5-93822ea1.mp3]	 [sound:googletts-d0476719-e481d1f5-c0750aaa-eb7cbb13-0e670602.mp3]	B1_goethe_other
B13612	other		Bescheid geben	to let someone know	Bescheid geben	Kannst du mir bis morgen Bescheid geben?	Can you let me know by tomorrow?		 [sound:googletts-819ba558-005b9cf3-e90a5575-828a6c82-9342a6e4.mp3]	 [sound:googletts-7754938b-509964d7-a71c4f01-fc7cce0f-65d80600.mp3]	B1_goethe_other
B13613	verb		wiegen	to weigh	wiegen, wiegt, wog, hat gewogen	Wie viel wiegst du?	How much do you weigh?		 [sound:googletts-ea09b42a-37d8ea1e-048a4058-df509804-99ee580a.mp3]	 [sound:googletts-6847fa62-a4ebca7b-71a5d9dd-852ea98d-e8043d40.mp3]	B1_goethe_verb
B13614	verb		wiegen	to weigh	wiegen, wiegt, wog, hat gewogen	Der Brief wiegt mehr als 20 Gramm.	The letter weighs more than 20 grams.		 [sound:googletts-ea09b42a-37d8ea1e-048a4058-df509804-99ee580a.mp3]	 [sound:googletts-2f99f252-726a164c-df416040-4edaed42-0f02cd50.mp3]	B1_goethe_verb
B13615	noun	die	Rose	rose	die Rose, -n	Rote Rosen sind ein schönes Geschenk.	Red roses are a beautiful gift.		[sound:word_B11923.mp3]	 [sound:googletts-5d8c76c7-480b7dab-0e6c91a8-992c486a-7c622d15.mp3]	B1_goethe_noun
B13616	other		stumm	mute	stumm	Stell bitte dein Handy leise oder auf stumm.	Please turn down or mute your cell phone.		 [sound:googletts-5cec4550-18bf0a97-9a4b6ee0-da4af60d-b6d3e9fd.mp3]	 [sound:googletts-2b9fe250-4ab85a83-2c39e98d-f4335f23-00e4b511.mp3]	B1_goethe_other
B13617	noun	der	Empfänger	recipient, reciever	der Empfänger, -	Es fehlt die genaue Adresse des Empfängers.	The recipient&#x27;s exact address is missing.		[sound:word_B14040.mp3]	 [sound:googletts-654e3355-1dfbc595-9df52999-79c546e7-ca380df4.mp3]	B1_goethe_noun
B13618	noun	die	Hochzeit	wedding	die Hochzeit, -en	Claudia und Peter wollen ihre Hochzeit groß feiern.	Claudia and Peter want to celebrate their wedding in style.		[sound:word_B11433.mp3]	 [sound:googletts-7d4805ae-c6a993ad-e9f35802-5b4b18fb-1a29998d.mp3]	B1_goethe_noun
B13619	noun	die	Hochzeit	wedding	die Hochzeit, -en	Zu dieser Hochzeit kommen mehr als fünfzig Gäste.	More than fifty guests attend this wedding.		[sound:word_B11434.mp3]	 [sound:googletts-4894f85a-ecd8983c-f5c12239-b629b5d1-c15fe6fc.mp3]	B1_goethe_noun
B13620	noun	der	Zettel	note, piece of paper	der Zettel, -	Hast du einen Zettel für mich? Ich muss etwas aufschreiben.	Do you have a piece of paper for me? I need to write something down.		[sound:word_B13129.mp3]	 [sound:googletts-ca07f031-1ba82d08-98d04b4c-442d94e3-f4c42e9f.mp3]	B1_goethe_noun
B13621	noun	die	Jacke	jacket	die Jacke, -n	Zieh dir eine Jacke an. Es ist kalt.	Put on a jacket. It&#x27;s cold.		[sound:word_B12321.mp3]	 [sound:googletts-6f02d217-b6f950b8-1a5ea353-1475b54d-d6ed693a.mp3]	B1_goethe_noun
B13622	noun	die	Droge	drug	die Droge, -n	Nimmst du etwa Drogen?	Are you taking drugs?		[sound:word_B13555.mp3]	 [sound:googletts-7fc7fbe1-193944c3-7c83eda7-df32792a-67ba6e0c.mp3]	B1_goethe_noun
B13623	noun	die	Drogerie	drugstore	die Drogerie, -n	Waschmittel bekommst du in der Drogerie.	You can buy detergent at the drugstore.		[sound:word_B14417.mp3]	 [sound:googletts-2b0d9143-248f2397-9f10f955-529c8745-4e24e31f.mp3]	B1_goethe_noun
B13624	verb		verbrauchen	to consume	verbrauchen, verbraucht, verbrauchte, hat verbraucht	Wie viel Benzin verbraucht dein Auto?	How much gas does your car use?		 [sound:googletts-634e2aff-846d837c-d2e629c8-a06b2d5a-6ef5ddf8.mp3]	 [sound:googletts-d1233ae5-2af2f91a-1568b9c6-b623164c-8fbf1a3a.mp3]	B1_goethe_verb
B13625	noun	der	Ausweis	identification	der Ausweis, -e	Darf ich mal Ihren Ausweis sehen?	May I see your ID?		[sound:word_B12650.mp3]	 [sound:googletts-1682d126-c22397a0-c5264886-a7745eea-49e86422.mp3]	B1_goethe_noun
B13626	noun	der	Führerausweis	driver&#x27;s license	der Führerausweis, -e (CH) <br>→ D, A: Führerschein	Hast du einen Führerausweis?	Do you have a driver&#x27;s license?		[sound:word_B12972.mp3]	 [sound:googletts-a67dcecb-cf7110d1-39a680d3-754a8264-5ca311ba.mp3]	B1_goethe_noun
B13627	noun	die	Reihenfolge	order, sequence	die Reihenfolge, -n	Achten Sie auf die Reihenfolge der Inhaltspunkte.	Pay attention to the order of the content points.		[sound:word_B13810.mp3]	 [sound:googletts-3407aa0c-05ad38bb-3755af7c-f8856555-e0ad676f.mp3]	B1_goethe_noun
B13628	verb		spazieren gehen	to go for a walk	spazieren gehen, geht spazieren, ging spazieren, ist spazieren gegangen	Wir gehen sonntags immer spazieren.	We always go for a walk on Sundays.		 [sound:googletts-05191192-44aaa9a7-1c4dee8e-7a94b4cb-3ec79c00.mp3]	 [sound:googletts-ee0fe0fd-34e46534-c6c13590-41bb027e-2f11ab5c.mp3]	B1_goethe_verb
B13629	noun	die	Zahlung	payment	die Zahlung, -en	Bitte geben Sie bei der Zahlung die Rechnungsnummer an.	Please state the invoice number when paying.		[sound:word_B14057.mp3]	 [sound:googletts-71817949-ae62e015-f0717578-86310068-8273a464.mp3]	B1_goethe_noun
B13630	verb		beißen	to bite	beißen, beißt, biss, hat gebissen	Pass auf, dass dich der Hund nicht beißt!	Make sure the dog doesn&#x27;t bite you!		 [sound:googletts-8407b6b9-1c6fa8b2-319ddad4-37e0b72d-ccabda8e.mp3]	 [sound:googletts-28ec1a29-596b4e40-67edd9f7-ae152414-4af47ee5.mp3]	B1_goethe_verb
B13631	noun	die	Kneipe	pub	die Kneipe, -n (D)	Gehen wir noch in eine Kneipe ein Bier trinken?	Shall we go to a pub for a beer?		[sound:word_B13603.mp3]	 [sound:googletts-86dbcdfe-46fb541f-14bf6d2b-259ccb21-f6f43ca5.mp3]	B1_goethe_noun
B13632	verb		absagen	to cancel	absagen, sagt ab, sagte ab, hat abgesagt	Ich muss unser Treffen leider absagen, weil ich krank geworden bin.	Unfortunately, I have to cancel our meeting because I have fallen ill.		 [sound:googletts-aea37c76-27050567-68e1f2ae-a1ec479c-489b3c4c.mp3]	 [sound:googletts-6892aacb-e7ebbb79-093dfde0-826e87c7-0c9a6d73.mp3]	B1_goethe_verb
B13633	noun	die	Frucht	fruit	die Frucht, ¨-e	Welche Früchte kann man essen?	Which fruits can you eat?		[sound:word_B13836.mp3]	 [sound:googletts-0196dc5c-47b786bc-6a26705f-25381e1a-dd08f685.mp3]	B1_goethe_noun
B13634	noun	das	Abitur	Abitur, school leaving examination	das Abitur (D) <br>→ A, CH: Matura	Meine Tochter hat gerade Abitur gemacht.	My daughter has just graduated from high school.		[sound:word_B14279.mp3]	 [sound:googletts-ac9b1ce4-c5d55729-6eef95b7-81007f52-c15b36d5.mp3]	B1_goethe_noun
B13635	verb		abschreiben	to write off, copy	abschreiben, schreibt ab, schrieb ab, hat abgeschrieben	Er hat die Hausaufgaben von mir abgeschrieben.	He copied the homework from me.		 [sound:googletts-9a52023d-2d56c1d8-d9eef605-92060b26-5761ed91.mp3]	 [sound:googletts-ccbd826c-b59cd525-593bbe3d-65d032a3-ad3ee0a8.mp3]	B1_goethe_verb
B13636	verb		einschalten	to switch on	einschalten, schaltet ein, schaltete ein, hat eingeschaltet	Können Sie bitte die Heizung einschalten?	Can you please turn on the heating?		 [sound:googletts-d7f15ffa-51f515f1-16543f53-1aef46f4-e80fbb0c.mp3]	 [sound:googletts-158c6a82-2497bde4-ea2a0c12-fb108195-504a55aa.mp3]	B1_goethe_verb
B13637	verb		buchen	to book	buchen, bucht, buchte, hat gebucht	Ich habe für morgen einen Flug nach Rom gebucht.	I have booked a flight to Rome for tomorrow.		 [sound:googletts-5e3168ff-50ad8176-b59ab6e9-602e0f5e-8a7a3fcb.mp3]	 [sound:googletts-88e5956e-3fa32e5d-e5e6c6b8-bf0aca88-4164a64e.mp3]	B1_goethe_verb
B13638	verb		kündigen	to terminate, cancel	kündigen, kündigt, kündigte, hat gekündigt	Ich war mit meiner Stelle nicht zufrieden und habe gekündigt.	I wasn&#x27;t happy with my job and resigned.		 [sound:googletts-8638d98e-aef581ce-36b25955-e0b39c46-fa4ef2ce.mp3]	 [sound:googletts-5effd88a-1a4b9cf6-6e223f99-6fedfcef-b733584b.mp3]	B1_goethe_verb
B13639	verb		kündigen	to terminate, cancel	kündigen, kündigt, kündigte, hat gekündigt	Hast du deine Wohnung schon gekündigt?	Have you already given notice on your apartment?		 [sound:googletts-8638d98e-aef581ce-36b25955-e0b39c46-fa4ef2ce.mp3]	 [sound:googletts-1d65962f-ac508e62-f0d2603b-908828e3-eb3c4ae9.mp3]	B1_goethe_verb
B13640	verb		kündigen	to terminate, cancel	kündigen, kündigt, kündigte, hat gekündigt	Ich möchte die Zeitschrift nicht mehr. – Dann musst du schriftlich kündigen.	I no longer want the magazine. - Then you must cancel in writing.		 [sound:googletts-8638d98e-aef581ce-36b25955-e0b39c46-fa4ef2ce.mp3]	 [sound:googletts-b1d0616d-53c101d6-37fe80f6-c5463dfb-af512f02.mp3]	B1_goethe_verb
B13641	noun	die	Anzeige	display, advertisement, (criminal) report	die Anzeige, -n	Ich habe alle Anzeigen gelesen, aber die Wohnungen sind zu teuer.	I have read all the ads, but the apartments are too expensive.		[sound:word_B12710.mp3]	 [sound:googletts-3e3983c5-500d6ffc-76746937-5299635e-1a42c1dd.mp3]	B1_goethe_noun
B13642	noun	die	Anzeige	display, advertisement, (criminal) report	die Anzeige, -n	Hier dürfen Sie nicht parken, sonst bekommen Sie eine Anzeige.	You are not allowed to park here, otherwise you will be reported to the police.		[sound:word_B12711.mp3]	 [sound:googletts-a2934e89-75c127fb-c857744e-58f66e12-7e56d334.mp3]	B1_goethe_noun
B13643	verb		festnehmen	to arrest	festnehmen, nimmt fest, nahm fest, hat festgenommen.	Die Polizei hat einen Mann festgenommen.	The police have arrested a man.		 [sound:googletts-299edee8-8a2e193e-a063d7ed-f9651ffc-9007a0a6.mp3]	 [sound:googletts-9420e0b0-86f30be5-3b4b0215-bf73beef-974c592f.mp3]	B1_goethe_verb
B13644	other		realistisch	realistic	realistisch	Ich glaube nicht, dass du für das Auto noch so viel Geld bekommst. Das ist nicht realistisch.	I don&#x27;t think you&#x27;ll get that much money for the car. That&#x27;s not realistic.		 [sound:googletts-6ab941fe-316fc80c-ea49fce8-77b7d66d-d54986d9.mp3]	 [sound:googletts-1c8b7e88-47ebc6c3-f3337052-3ff96b8c-41b92ed6.mp3]	B1_goethe_other
B13645	other		tödlich	fatal	tödlich	Dieses Gift kann für den Menschen tödlich sein.	This poison can be fatal to humans.		 [sound:googletts-ace217cf-15c91ca3-d808d634-601748aa-6dce0986.mp3]	 [sound:googletts-67afb96c-67935c3e-b2192e4a-6492e14c-c4522bd3.mp3]	B1_goethe_other
B13646	verb		unterschreiben	to sign	unterschreiben, unterschreibt, unterschrieb, hat unterschrieben	Unterschreiben Sie bitte hier unten rechts.	Please sign here at the bottom right.		 [sound:googletts-8b6db4b3-8dbd95ff-bff7c11b-a1144c8c-5f9a61b5.mp3]	 [sound:googletts-122e0387-61bfb0e0-8467f076-685a15c7-63095499.mp3]	B1_goethe_verb
B13647	verb		verhaften	to arrest	verhaften, verhaftet, verhaftete, hat verhaftet	Die Polizei hat 23 Menschen verhaftet.	The police have arrested 23 people.		 [sound:googletts-47c63867-194f6699-b79484ac-810a30cc-41428b8d.mp3]	 [sound:googletts-14f4109b-b24e7ea9-7a2b4b75-6c40d941-fc597220.mp3]	B1_goethe_verb
B13648	noun	die	Hitze	heat	die Hitze, -n	Gestern war eine schreckliche Hitze!	Yesterday was a terrible heat!		[sound:word_B12909.mp3]	 [sound:googletts-8756ef26-ab96cd2f-fce6c579-4c12ee6e-1558de71.mp3]	B1_goethe_noun
B13649	verb		heizen	to heat	heizen, heizt, heizte, hat geheizt	Wir heizen mit Öl.	We heat with oil.		 [sound:googletts-755120a3-879a9fbb-6602cb41-e52e9c10-75b5a988.mp3]	 [sound:googletts-d8d79026-89c05207-d4a927c2-94bc4075-65c4c25b.mp3]	B1_goethe_verb
B13650	verb		heizen	to heat	heizen, heizt, heizte, hat geheizt	Ziehen Sie sich warm an. In der Halle ist nicht geheizt.	Dress warmly. The hall is not heated.		 [sound:googletts-755120a3-879a9fbb-6602cb41-e52e9c10-75b5a988.mp3]	 [sound:googletts-56f77704-240fa996-9c0ade72-80d1d62c-e0f1e942.mp3]	B1_goethe_verb
B13651	verb		notieren	to note	notieren, notiert, notierte, hat notiert	Ich habe mir den Termin notiert.	I&#x27;ve made a note of the date.		 [sound:googletts-049c1f20-f67e9573-3578260c-d6471ef7-ac611dfa.mp3]	 [sound:googletts-bb346566-2be27b14-ff672b3c-6f62db10-c7e484c7.mp3]	B1_goethe_verb
B13652	noun	das	Konto	account	das Konto, Konten	Ich möchte ein Konto eröffnen.	I would like to open an account.		[sound:word_B12775.mp3]	 [sound:googletts-f0c23edf-395c1e2c-1706508b-a143a26f-0f022ff2.mp3]	B1_goethe_noun
B13653	noun	das	Konto	account	das Konto, Konten	Das Geld überweisen wir am 1. März auf Ihr Konto.	We will transfer the money to your account on March 1.		[sound:word_B12776.mp3]	 [sound:googletts-362f174e-fcca7c21-33e48732-3d656968-a7529f64.mp3]	B1_goethe_noun
B13654	noun	das	Girokonto	current account	das Girokonto, -en	Mein Girokonto kostet gar nichts.	My current account costs nothing.		[sound:word_B12800.mp3]	 [sound:googletts-3953d7f6-f7c74144-e6f021ba-0228a413-1c522394.mp3]	B1_goethe_noun
B13655	noun	der	Lärm	noise	der Lärm (Sg.)	Die Flugzeuge machen einen schrecklichen Lärm.	The airplanes make a terrible noise.		[sound:word_B12740.mp3]	 [sound:googletts-0f3ce378-245ae411-f1d6114e-f33aad4b-d7e6e480.mp3]	B1_goethe_noun
B13656	noun	der	Rechner	computer, calculator	der Rechner, -	Mein Rechner ist kaputt.	My computer is broken.		[sound:word_B14205.mp3]	 [sound:googletts-99fa4d11-d23e32a4-36604af2-e58a5c21-87793eea.mp3]	B1_goethe_noun
B13657	noun	das	Schild	sign, label, tag	das Schild, -er	Kannst du lesen, was dort auf dem Schild steht?	Can you read what it says on the sign?		[sound:word_B12673.mp3]	 [sound:googletts-1f9e31ce-142855ac-482933b2-50e896bf-171ded45.mp3]	B1_goethe_noun
B13658	noun	das	Schild	sign, label, tag	das Schild, -er	Machen Sie bitte das Schild ab? Der Pullover ist ein Geschenk.	Could you please take the tag off? The sweater is a gift.		[sound:word_B12674.mp3]	 [sound:googletts-56613456-6a8afc6d-edc85d66-a1b987ed-fc34037b.mp3]	B1_goethe_noun
B13659	other		bequem	comfortable (for things, places)	bequem	Meine Kinder ziehen am liebsten bequeme Sachen an.	My children prefer to wear comfortable clothes.		 [sound:googletts-0d6aada1-433c25d4-8361c8e8-07f2c65a-3b7a0052.mp3]	 [sound:googletts-442cd654-4cd1b091-d678444b-562d063c-a54989f5.mp3]	B1_goethe_other
B13660	other		bequem	comfortable (for things, places)	bequem	Im Supermarkt einkaufen ist sehr bequem.	Shopping in the supermarket is very convenient.		 [sound:googletts-0d6aada1-433c25d4-8361c8e8-07f2c65a-3b7a0052.mp3]	 [sound:googletts-f4490c3a-32ffbcbc-c802218c-42f1cb35-a68a1244.mp3]	B1_goethe_other
B13661	other		bequem	comfortable (for things, places)	bequem	Diesen Sessel finde ich sehr bequem.	I find this armchair very comfortable.		 [sound:googletts-0d6aada1-433c25d4-8361c8e8-07f2c65a-3b7a0052.mp3]	 [sound:googletts-cabe18cb-4a8c14d2-51ad9dfd-5cb06612-ceafd0b7.mp3]	B1_goethe_other
B13662	noun	der	Kindergarten	kindergarten	der Kindergarten, ¨-	Morgens bringe ich meinen Sohn in den Kindergarten.	I take my son to kindergarten in the morning.		[sound:word_B13734.mp3]	 [sound:googletts-4a91e4d3-00145dd9-08ad2685-268fc366-cd214aa4.mp3]	B1_goethe_noun
B13663	noun	das	Rätsel	puzzle, riddle	das Rätsel, -	Ich kann dieses Rätsel nicht lösen.	I can&#x27;t solve this puzzle.		[sound:word_B12755.mp3]	 [sound:googletts-af77a2aa-624d1432-64017e89-687fa804-d37d36e7.mp3]	B1_goethe_noun
B13664	other		soviel	as far as	soviel	Soviel ich weiß, hat dieses Restaurant heute Ruhetag.	As far as I know, this restaurant is closed today.		 [sound:googletts-fcecb9fa-ebc988af-e579eea6-3253f504-36ebc526.mp3]	 [sound:googletts-a8b9fee5-b8bc1fd6-21fb21d4-6f0ec85f-a88d8ec5.mp3]	B1_goethe_other
B13665	noun	der	Anzug	suit	der Anzug, ¨-e	Mein Mann hat sich einen neuen Anzug gekauft.	My husband has bought himself a new suit.		[sound:word_B12118.mp3]	 [sound:googletts-35cb20c6-1670ab21-da52753d-425061db-d23a8c11.mp3]	B1_goethe_noun
B13666	other		nützlich	useful	nützlich	Danke für den Tipp. Das war sehr nützlich.	Thanks for the tip. That was very useful.		 [sound:googletts-baabbfbc-01e064be-22ae1437-e98a8a71-70315040.mp3]	 [sound:googletts-8c20cd4d-97cda234-dae956b6-a519fbd6-2e534a2f.mp3]	B1_goethe_other
B13667	verb		nützen	to utilize, be of use	nützen, nützt, nützte, hat genützt	Ich habe jeden Tag eine Tablette genommen. Aber es hat nichts genützt.	I took one tablet every day. But it didn&#x27;t help.		 [sound:googletts-0c7b8279-585c50c6-967a9716-9ad1ed24-7cf0255b.mp3]	 [sound:googletts-75f0cf4a-131db4b1-d59facee-550b4727-34d95372.mp3]	B1_goethe_verb
B13668	noun	der	Führerschein	driver&#x27;s license	der Führerschein, -e (D, A) <br>→ CH: Führerausweis	Hast du einen Führerschein?	Do you have a driver&#x27;s license?		[sound:word_B12948.mp3]	 [sound:googletts-04a5e942-de90ca4a-ef7c549b-40e2d93b-dd3beabc.mp3]	B1_goethe_noun
B13669	noun	der	Führerschein	driver&#x27;s license	der Führerschein, -e (D, A) <br>→ CH: Führerausweis	Ich habe vor einem halben Jahr den Führerschein gemacht.	I got my driver&#x27;s license six months ago.		[sound:word_B12949.mp3]	 [sound:googletts-066f6e47-6aaa36f2-ba8b92ea-e8adbcbe-40a7fb27.mp3]	B1_goethe_noun
B13670	noun	der	Schein	bill	der Schein, -e	Kannst du einen Schein in Kleingeld wechseln?	Can you change a bill into change?		[sound:word_B13442.mp3]	 [sound:googletts-56e6f5c5-5fb9a077-b05b37de-e53e5159-075316cd.mp3]	B1_goethe_noun
B13671	noun	der	Schein	bill	der Schein, -e	Hast du Kleingeld für den Automaten? Ich habe nur Scheine.	Do you have change for the machine? I only have bills.		[sound:word_B13443.mp3]	 [sound:googletts-71860fb3-dc33329d-1eba32fe-0d3d3498-981fd7ea.mp3]	B1_goethe_noun
B13672	noun	das	Verbot	prohibition, ban	das Verbot, -e	Ich bin für das Verbot dieses neuen Videospiels.	I am in favor of banning this new video game.		[sound:word_B14134.mp3]	 [sound:googletts-21fc89ee-a6a100fa-ebb7bae4-7729ab88-c9d8595c.mp3]	B1_goethe_noun
B13673	noun	die	Empfehlung	recommendation	die Empfehlung, -en	Ich rufe auf Empfehlung von Herrn Weber an.	I am calling on the recommendation of Mr. Weber.		[sound:word_B13632.mp3]	 [sound:googletts-0c2b3cff-dedc69be-93d462ad-84645893-b837caab.mp3]	B1_goethe_noun
B13674	other		gespannt	curious, tense	gespannt	Ich bin gespannt, wer bei diesem Spiel gewinnt.	I can&#x27;t wait to see who wins this game.		 [sound:googletts-5b004cc2-1bb26e77-6f1587d8-e0d414d5-d0a8e439.mp3]	 [sound:googletts-ac4b4c0b-83a196aa-2d69a2a5-00edb745-d1f3fc87.mp3]	B1_goethe_other
